kind,surrogate,buy_and_hold,best_return,best_excess,median_excess,n_beating
shuffle,38,8.907059248517465,5.6416986933163935,-0.32959937689781293,-0.8564697774203579,0
shuffle,39,8.90745570264989,3.9912547581560336,-0.4962122559053127,-0.8422771208276567,0
shuffle,40,8.90692959341832,10.543737014632617,0.16521843683048987,-0.7787274107702917,1
shuffle,41,8.907701798851004,9.639122951319969,0.07382349280574707,-0.589644991050514,5
shuffle,42,8.907543431429369,8.20064157783576,-0.07134986169741409,-0.7131623171966637,0
shuffle,43,8.907605393069849,14.697442160167013,0.5843830610317833,-0.4833452250367743,33
shuffle,44,8.90570420672339,11.892929547683465,0.30156617627775795,-0.7682789195572999,4
shuffle,45,8.911337792535575,21.859888518619574,1.3064382424576237,-0.47442108638524083,72
shuffle,46,8.907704724534423,20.89861914917925,1.210261585102729,-0.07178548303915999,656
shuffle,47,8.907614359799476,13.32367282145961,0.44572369303941217,-0.830964941724898,4
shuffle,48,8.907495265995847,63.56753514965834,5.517039212853802,0.15695067063857937,876
shuffle,49,8.906666570321162,13.298918979666375,0.4433633026979751,-0.6766804747645241,18
shuffle,50,8.906463961980922,11.0199963444432,0.21334881856670584,-0.787319038754936,6
shuffle,51,8.907591218016773,31.5433893660202,2.284692378793409,-0.19748245324971458,462
shuffle,52,8.90737647629862,4.788417456381749,-0.41574669437167755,-0.9234809703026879,0
shuffle,53,8.905837358692699,2.567472015702406,-0.639861640513224,-0.9508352798844271,0
shuffle,54,8.906897256669344,32.643926283963886,2.396010417016763,-0.6364351864383537,123
shuffle,55,8.908435324869428,18.000806781356417,0.9176394817520603,-0.49848693702201774,203
shuffle,56,8.935490906532472,12.852213535024559,0.39421531007762156,-0.5617687035048925,68
shuffle,57,8.905510313448206,64.18224113105131,5.580402126537258,-0.08629537125385917,599
shuffle,58,8.907432859312012,10.299258638089665,0.14048298873602505,-0.6362212682600089,13
shuffle,59,8.908162156569583,5.701834921870599,-0.32360463868397993,-0.8407979576431086,0
shuffle,60,8.908260600926978,5.399881054379613,-0.35408632128823236,-0.8481026690204991,0
shuffle,61,8.908360778751788,7.1588976106918984,-0.17656433865544807,-0.8622536151055569,0
shuffle,62,8.913111405928266,9.519400227937224,0.061160295409005805,-0.7314839577997376,2
shuffle,63,8.908533819365319,10.035389058709987,0.11372572974846507,-0.8920471278137647,1
shuffle,64,8.90957842636652,16.28562195071776,0.7443347443243118,-0.6991265289771504,178
shuffle,65,8.906457891546657,31.870385644798574,2.318076552149625,-0.35204257371197023,430
shuffle,66,8.907760619925321,24.936262516473413,1.6177724221872554,0.025240615310442083,725
shuffle,67,8.907384954802646,9.758569423296379,0.0859141410550639,-0.8540992383942565,1
shuffle,68,8.907433345947238,31.139829900279906,2.244011721101017,-0.680703868759307,54
shuffle,69,8.906715838303414,4.071711753085277,-0.48805317161960315,-0.8671630562564011,0
shuffle,70,8.907975521014238,23.04130784513949,1.4264601576930906,-0.378224669445482,169
shuffle,71,8.905184994411261,27.722603719522436,1.8997543948677795,-0.0062688893084025255,698
shuffle,72,8.907139488583587,13.405605412863606,0.45406304508620177,-0.5616083057340631,68
shuffle,73,8.90726241016683,5.954601109206296,-0.2980299883780724,-0.7151293057761812,0
shuffle,74,8.901665332531103,4.511909151797015,-0.44333513942466896,-0.8488651891247017,0
shuffle,75,8.907510860790008,14.695430227344985,0.5841951069123994,-0.694502426610793,63
shuffle,76,8.907267489067864,5.321727014872651,-0.36191013093687685,-0.8561777631869484,0
shuffle,77,8.90665923482239,22.029342919854145,1.3246325904604532,-0.7042237949947585,11
shuffle,78,8.906716289979192,16.670241640117414,0.783662832657392,-0.5463540036926476,37
shuffle,79,8.907104970882571,15.66242135836665,0.6818658333931313,-0.6971784671683945,9
shuffle,80,8.907298088685227,11.403637565617165,0.2519697554858997,-0.6886268688026164,4
shuffle,81,8.906377959439206,39.46032604680753,3.0842703773739277,0.011608997492497553,716
shuffle,82,8.907225426123459,8.024058364661142,-0.08914373333361059,-0.9610845876674079,0
shuffle,83,8.90716428261605,9.491876744957016,0.059019154791543516,-0.76270134787282,2
shuffle,84,8.901445190902768,5.662011132346669,-0.32716780188132744,-0.9079067350383608,0
shuffle,85,8.908436042674282,82.71018871610734,7.44837554136485,0.29610665158876626,901
shuffle,86,8.907795718802465,48.99629869235423,4.046157602691992,0.08896708794563146,759
shuffle,87,8.907451096418923,19.076234517395715,1.0263773519560777,-0.5883401399980214,108
shuffle,88,8.907804566973445,28.661256881026723,1.9937264790122322,0.02111564656097531,745
shuffle,89,8.908070993416775,8.897944315290662,-0.0010220635412121482,-0.8100399958980058,0
shuffle,90,8.9079411797368,2.9096783799488826,-0.6053995165065422,-0.9010966202924702,0
shuffle,91,8.907278080294061,8.923379553055137,0.001625216596383039,-0.8603758353156665,1
shuffle,92,8.907684771962392,3.371906607911474,-0.5587357986718081,-0.9078604312820766,0
shuffle,93,8.90369977190192,19.51899233449743,1.0718512078397682,-0.5953841850929906,111
shuffle,94,8.907445424741354,7.647109712958807,-0.12721096687902766,-0.888324995953139,0
shuffle,95,8.907299551458694,9.767894904746734,0.08686477569574769,-0.8446792752688601,3
shuffle,96,8.907372632071931,9.311503938205266,0.040790966600477985,-0.7174246795319572,1
shuffle,97,8.916750368968188,7.785775987569698,-0.11404687415925796,-0.8187559666966374,0
shuffle,98,8.909060481444117,4.198488559427059,-0.47538027755892287,-0.8593503411483829,0
shuffle,99,8.909057928228833,13.060306876260489,0.41893477443558136,-0.6173534111500485,16
shuffle,100,8.907582981171952,10.10051015159987,0.12040546848761369,-0.8316584916468576,2
shuffle,101,8.910817557649834,12.996326287790435,0.41222721600672907,-0.8661397853777804,10
shuffle,102,8.907490495334734,12.369317701782375,0.34941514282327657,-0.866298415877012,2
shuffle,103,8.906082730317776,2.564441463753401,-0.6401764894568918,-0.8729142295269654,0
