time,actual,B0 train mean,B1 climatology,B2 smart persistence,M ridge,M gbdt,M esn
2019-06-14 13:00:00+00:00,0.3750100928542592,0.10235762977579373,0.4151730922197879,0.4358710220918288,0.3830732461807965,0.39611906305149586,0.3867673075944834
2019-06-14 14:00:00+00:00,0.2945700444085587,0.10235762977579373,0.3437677994030634,0.3532063900541921,0.29842707836006155,0.2958318283500307,0.2970769694070894
2019-06-14 15:00:00+00:00,0.21277755349212757,0.10235762977579373,0.25551136681097203,0.2480599436836657,0.21634520566168214,0.20894228992971375,0.21064029544890384
2019-06-14 16:00:00+00:00,0.13696003229713363,0.10235762977579373,0.16002606837596017,0.18599205296101715,0.1418380768286767,0.13888731987250835,0.13542429717995585
2019-06-14 17:00:00+00:00,0.06895438029874848,0.10235762977579373,0.07823424090284437,0.07610623463156307,0.06728591322304678,0.06411343736520916,0.07119837435993664
2019-06-14 18:00:00+00:00,0.020569236980218005,0.10235762977579373,0.02400871265287833,0.03861325720174028,0.0216315830330574,0.023318379058358662,0.022332097465883383
2019-06-14 19:00:00+00:00,0.0017763423496164716,0.10235762977579373,0.001870949092152046,0.0068409189070303324,0.0035927085365452943,0.0016942874727265485,0.0
2019-06-14 20:00:00+00:00,0.0,0.10235762977579373,0.0,0.0,0.0051307855980389505,0.0,0.00045165549345060896
2019-06-14 21:00:00+00:00,0.0,0.10235762977579373,0.0,0.0,0.0012720649338940349,2.574538853699131e-05,0.0009253018315140971
2019-06-14 22:00:00+00:00,0.0,0.10235762977579373,0.0,0.0,0.007341390469623829,0.0,0.0012275096606326197
2019-06-14 23:00:00+00:00,0.0,0.10235762977579373,0.0,0.0,0.007831491379987648,8.507500128505689e-06,0.0010567341372675204
2019-06-15 00:00:00+00:00,0.0,0.10235762977579373,0.0,0.0,0.0025391114467319675,0.00013138243103124104,0.0014288389848398503
2019-06-15 01:00:00+00:00,0.0,0.10235762977579373,0.0,0.0,0.004571168225597805,0.00013138243103124104,0.0012887723872611057
2019-06-15 02:00:00+00:00,0.00020185301063765365,0.10235762977579373,6.560636905074336e-05,0.0,0.006610511885103976,0.0003007274342919532,0.001115805025163119
2019-06-15 03:00:00+00:00,0.005046325265941342,0.10235762977579373,0.006445990605426634,0.0,0.009446711088228948,0.007373843541499856,0.007619293935412122
2019-06-15 04:00:00+00:00,0.03241759350840718,0.10235762977579373,0.04163366200497942,0.07711655353858887,0.03447481355860424,0.04064583241361054,0.043708633827514026
2019-06-15 05:00:00+00:00,0.09210552875396137,0.10235762977579373,0.10989725677764854,0.07975684575953841,0.09628531535566662,0.08225920547021731,0.09143186938535139
2019-06-15 06:00:00+00:00,0.18079974162814638,0.10235762977579373,0.19954843918822476,0.16298843247263164,0.1769192992992099,0.17204507002850625,0.16935736637830548
2019-06-15 07:00:00+00:00,0.2805756847863386,0.10235762977579373,0.2894126197325216,0.23265576138993882,0.27486799047410393,0.272064175779428,0.2686347676188568
2019-06-15 08:00:00+00:00,0.3566338991946065,0.10235762977579373,0.3649104352910948,0.3391532122923684,0.36724210041886873,0.35265573626122665,0.3641501684220399
2019-06-15 09:00:00+00:00,0.40931753497103407,0.10235762977579373,0.4150378685124155,0.39814646291499295,0.40312723006032425,0.4133521533369027,0.40901417324224526
2019-06-15 10:00:00+00:00,0.42013685634121234,0.10235762977579373,0.4448334716164125,0.4148026735183634,0.431658368699781,0.43926328681845245,0.4384336838856321
2019-06-15 11:00:00+00:00,0.41751276720292285,0.10235762977579373,0.4530454938996122,0.44156000530504935,0.403578695702827,0.422982950444208,0.4143728367635471
2019-06-15 12:00:00+00:00,0.41040754122847745,0.10235762977579373,0.4382308857856206,0.4069566611068432,0.3974224361758876,0.40664795772117057,0.401206890987359
2019-06-15 13:00:00+00:00,0.38093700167537997,0.10235762977579373,0.39615631869775114,0.39952890926543416,0.3861237769040917,0.37873434531004707,0.3812041683607198
2019-06-15 14:00:00+00:00,0.3276074362649119,0.10235762977579373,0.3302133677492856,0.35878869866075536,0.3278314415805451,0.321948376939491,0.32586833899765705
2019-06-15 15:00:00+00:00,0.24787549706303869,0.10235762977579373,0.24780201051846548,0.27588101279405913,0.2533644683898406,0.25075931504480203,0.2537128009831535
2019-06-15 16:00:00+00:00,0.1588785046728972,0.10235762977579373,0.1572297635855305,0.20425602668515594,0.15983278901711467,0.15756557018865774,0.16251240860051336
